55	1	8	-1	-1
55	1	8	-1	-1
55	1	8	-1	-1
55	1	8	1	27
55	1	8	-1	-1
56	0	9	-1	-1
56	0	9	-1	-1
56	0	9	-1	-1
56	0	9	-1	-1
56	0	9	-1	-1
57	3	10	73	53
57	3	10	3	9
57	3	10	50	24
57	3	10	3	21
57	3	10	3	9
58	85	152	122	126
58	85	152	137	133
58	85	152	74	66
58	85	152	85	89
58	85	152	85	57
59	10	33	10	22
59	10	33	-1	-1
59	10	33	-1	-1
59	10	33	34	32
59	10	33	10	14
60	2	32	-1	-1
60	2	32	-1	-1
60	2	32	-1	-1
60	2	32	57	7
60	2	32	2	12
61	1	8	28	30
61	1	8	-1	-1
61	1	8	28	30
61	1	8	1	11
61	1	8	1	11
62	2	7	-1	-1
62	2	7	20	24
62	2	7	-1	-1
62	2	7	-1	-1
62	2	7	20	141	2	7	-1	-1
1	2	7	-1	-1
1	2	7	20	14
1	2	7	-1	-1
1	2	7	-1	-1
2	39	45	1	3
2	39	45	1	3
2	39	45	39	31
2	39	45	1	3
2	39	45	1	3
3	7	13	7	13
3	7	13	7	17
3	7	13	7	17
3	7	13	7	3
3	7	13	7	17
4	2	25	32	52
4	2	25	32	34
4	2	25	2	22
4	2	25	4	22
4	2	25	32	22
5	54	90	48	64
5	54	90	52	46
5	54	90	4	6
5	54	90	4	6
5	54	90	48	52
6	1	12	1	19
6	1	12	1	3
6	1	12	1	3
6	1	12	1	3
6	1	12	1	3
7	1	18	-1	-1
7	1	18	-1	-1
7	1	18	-1	-1
7	1	18	13	15
7	1	18	13	17
8	2	8	23	21
8	2	8	2	16
8	2	8	23	21
8	2	8	23	29
8	2	8	39	37
9	2	12	2	4
9	2	12	2	8
9	2	12	13	11
9	2	12	2	6
9	2	12	2	8
10	1	29	1	3
10	1	29	1	7
10	1	29	1	3
10	1	29	1	3
10	1	29	1	11
11	6	34	9	5
11	6	34	6	8
11	6	34	7	9
11	6	34	61	55
11	6	34	7	9
12	1	8	1	3
12	1	8	52	54
12	1	8	52	54
12	1	8	1	3
12	1	8	1	3
13	1	37	37	45
13	1	37	-1	-1
13	1	37	1	11
13	1	37	37	45
13	1	37	1	7
14	1	8	-1	-1
14	1	8	-1	-1
14	1	8	-1	-1
14	1	8	-1	-1
14	1	8	-1	-1
15	120	130	23	25
15	120	130	112	106
15	120	130	17	15
15	120	130	23	41
15	120	130	23	25
16	1	27	0	6
16	1	27	5	13
16	1	27	11	13
16	1	27	0	8
16	1	27	0	8
17	1	34	0	2
17	1	34	57	55
17	1	34	18	20
17	1	34	0	2
17	1	34	0	2
18	1	29	6	16
18	1	29	21	23
18	1	29	1	3
18	1	29	1	3
18	1	29	1	3
19	1	51	4	8
19	1	51	31	23
19	1	51	43	39
19	1	51	43	23
19	1	51	0	24
20	1	9	10	8
20	1	9	1	29
20	1	9	10	8
20	1	9	10	8
20	1	9	10	8
21	2	12	-1	-1
21	2	12	-1	-1
21	2	12	-1	-1
21	2	12	-1	-1
21	2	12	-1	-1
22	3	13	3	13
22	3	13	-1	-1
22	3	13	-1	-1
22	3	13	-1	-1
22	3	13	-1	-1
23	0	28	29	31
23	0	28	29	31
23	0	28	29	31
23	0	28	29	27
23	0	28	29	31
24	3	9	-1	-1
24	3	9	-1	-1
24	3	9	-1	-1
24	3	9	-1	-1
24	3	9	-1	-1
25	3	10	3	11
25	3	10	-1	-1
25	3	10	3	31
25	3	10	3	11
25	3	10	3	9
26	4	29	4	8
26	4	29	-1	-1
26	4	29	4	8
26	4	29	4	8
26	4	29	38	28
27	0	10	-1	-1
27	0	10	-1	-1
27	0	10	-1	-1
27	0	10	25	33
27	0	10	-1	-1
28	10	17	10	16
28	10	17	-1	-1
28	10	17	-1	-1
28	10	17	-1	-1
28	10	17	-1	-1
29	1	7	-1	-1
29	1	7	-1	-1
29	1	7	-1	-1
29	1	7	-1	-1
29	1	7	-1	-1
30	1	12	1	3
30	1	12	1	3
30	1	12	1	3
30	1	12	1	15
30	1	12	1	3
31	4	9	-1	-1
31	4	9	-1	-1
31	4	9	-1	-1
31	4	9	-1	-1
31	4	9	27	21
32	21	42	18	22
32	21	42	43	29
32	21	42	14	22
32	21	42	18	22
32	21	42	14	12
33	19	45	7	5
33	19	45	19	11
33	19	45	42	36
33	19	45	114	112
33	19	45	28	26
34	0	24	-1	-1
34	0	24	-1	-1
34	0	24	-1	-1
34	0	24	-1	-1
34	0	24	-1	-1
35	14	36	14	2
35	14	36	-1	-1
35	14	36	14	26
35	14	36	14	2
35	14	36	-1	-1
36	3	12	2	12
36	3	12	-1	-1
36	3	12	-1	-1
36	3	12	-1	-1
36	3	12	-1	-1
37	9	36	-1	-1
37	9	36	6	24
37	9	36	-1	-1
37	9	36	-1	-1
37	9	36	-1	-1
38	4	9	4	14
38	4	9	-1	-1
38	4	9	4	6
38	4	9	4	14
38	4	9	-1	-1
39	15	23	15	5
39	15	23	-1	-1
39	15	23	53	49
39	15	23	-1	-1
39	15	23	64	60
40	10	15	26	24
40	10	15	10	12
40	10	15	26	22
40	10	15	10	12
40	10	15	10	12
41	2	24	31	21
41	2	24	31	33
41	2	24	31	33
41	2	24	31	23
41	2	24	9	7
42	1	26	15	17
42	1	26	43	41
42	1	26	15	17
42	1	26	15	17
42	1	26	15	17
43	3	8	-1	-1
43	3	8	-1	-1
43	3	8	-1	-1
43	3	8	-1	-1
43	3	8	-1	-1
1	4	15	8	4
1	4	15	8	10
1	4	15	8	10
1	4	15	8	6
1	4	15	19	17
2	4	8	10	8
2	4	8	10	20
2	4	8	-1	-1
2	4	8	10	32
2	4	8	55	53
3	2	12	-1	-1
3	2	12	1	5
3	2	12	-1	-1
3	2	12	1	17
3	2	12	-1	-1
4	0	6	22	24
4	0	6	22	24
4	0	6	22	30
4	0	6	22	24
4	0	6	0	2
5	0	43	120	78
5	0	43	11	15
5	0	43	102	106
5	0	43	102	104
5	0	43	203	201
6	1	15	13	15
6	1	15	13	5
6	1	15	1	15
6	1	15	42	36
6	1	15	1	15
7	3	38	3	7
7	3	38	3	7
7	3	38	3	7
7	3	38	3	7
7	3	38	3	7
8	1	7	1	29
8	1	7	-1	-1
8	1	7	-1	-1
8	1	7	-1	-1
8	1	7	-1	-1
9	6	38	17	13
9	6	38	11	13
9	6	38	34	26
9	6	38	27	13
9	6	38	6	26
10	1	32	1	3
10	1	32	-1	-1
10	1	32	1	3
10	1	32	1	3
10	1	32	1	3
11	4	9	-1	-1
11	4	9	4	8
11	4	9	-1	-1
11	4	9	-1	-1
11	4	9	-1	-1
12	38	42	-1	-1
12	38	42	-1	-1
12	38	42	37	41
12	38	42	-1	-1
12	38	42	37	41
13	0	16	19	15
13	0	16	-1	-1
13	0	16	8	6
13	0	16	19	15
13	0	16	-1	-1
14	32	39	32	38
14	32	39	32	38
14	32	39	-1	-1
14	32	39	32	22
14	32	39	32	38
15	2	7	2	4
15	2	7	2	6
15	2	7	2	4
15	2	7	2	4
15	2	7	2	4
16	6	12	13	11
16	6	12	-1	-1
16	6	12	13	11
16	6	12	13	11
16	6	12	13	17
17	1	34	1	3
17	1	34	1	3
17	1	34	45	33
17	1	34	1	3
17	1	34	1	3
18	4	26	-1	-1
18	4	26	4	2
18	4	26	4	8
18	4	26	4	8
18	4	26	4	2
19	0	15	-1	-1
19	0	15	1	19
19	0	15	-1	-1
19	0	15	0	2
19	0	15	0	2
20	6	37	6	8
20	6	37	6	8
20	6	37	33	31
20	6	37	6	8
20	6	37	6	2
21	79	86	92	104
21	79	86	79	87
21	79	86	92	104
21	79	86	79	75
21	79	86	63	61
22	1	12	1	3
22	1	12	1	3
22	1	12	1	3
22	1	12	1	3
22	1	12	1	3
23	1	29	-1	-1
23	1	29	-1	-1
23	1	29	1	13
23	1	29	31	17
23	1	29	18	20
24	1	28	31	19
24	1	28	31	27
24	1	28	23	27
24	1	28	1	27
24	1	28	1	27
25	8	38	14	12
25	8	38	14	12
25	8	38	14	12
25	8	38	14	12
25	8	38	14	12
26	19	25	19	41
26	19	25	9	11
26	19	25	9	11
26	19	25	19	11
26	19	25	19	17
27	16	21	16	12
27	16	21	16	42
27	16	21	-1	-1
27	16	21	-1	-1
27	16	21	16	12
28	10	37	16	36
28	10	37	-1	-1
28	10	37	18	6
28	10	37	13	15
28	10	37	13	25
29	1	15	1	3
29	1	15	1	3
29	1	15	-1	-1
29	1	15	1	3
29	1	15	1	3
30	0	28	-1	-1
30	0	28	-1	-1
30	0	28	5	3
30	0	28	-1	-1
30	0	28	-1	-1
31	1	37	1	11
31	1	37	37	11
31	1	37	10	14
31	1	37	-1	-1
31	1	37	16	18
32	4	33	-1	-1
32	4	33	3	5
32	4	33	20	46
32	4	33	3	5
32	4	33	3	5
33	0	29	1	3
33	0	29	-1	-1
33	0	29	-1	-1
33	0	29	-1	-1
33	0	29	-1	-1
34	0	24	-1	-1
34	0	24	-1	-1
34	0	24	-1	-1
34	0	24	-1	-1
34	0	24	-1	-1
35	78	104	79	59
35	78	104	79	25
35	78	104	79	85
35	78	104	77	75
35	78	104	36	28
36	1	5	-1	-1
36	1	5	-1	-1
36	1	5	-1	-1
36	1	5	-1	-1
36	1	5	-1	-1
37	1	30	0	2
37	1	30	0	2
37	1	30	0	2
37	1	30	-1	-1
37	1	30	0	2
38	2	22	-1	-1
38	2	22	36	32
38	2	22	-1	-1
38	2	22	47	45
38	2	22	-1	-1
39	1	8	1	3
39	1	8	1	3
39	1	8	5	7
39	1	8	1	3
39	1	8	47	39
40	4	10	27	33
40	4	10	4	2
40	4	10	27	33
40	4	10	27	33
40	4	10	27	33
41	0	28	-1	-1
41	0	28	3	27
41	0	28	0	2
41	0	28	-1	-1
41	0	28	-1	-1
42	3	35	2	20
42	3	35	-1	-1
42	3	35	2	4
42	3	35	2	12
42	3	35	2	4
43	0	28	0	6
43	0	28	17	19
43	0	28	0	6
43	0	28	17	25
43	0	28	17	25
44	1	10	-1	-1
44	1	10	1	3
44	1	10	9	17
44	1	10	1	9
44	1	10	-1	-1
45	1	14	-1	-1
45	1	14	-1	-1
45	1	14	-1	-1
45	1	14	-1	-1
45	1	14	-1	-1
46	6	31	34	52
46	6	31	6	2
46	6	31	6	8
46	6	31	6	8
46	6	31	6	8
47	2	9	2	8
47	2	9	33	35
47	2	9	2	4
47	2	9	2	4
47	2	9	6	4
48	1	27	-1	-1
48	1	27	-1	-1
48	1	27	-1	-1
48	1	27	-1	-1
48	1	27	-1	-1
49	0	7	-1	-1
49	0	7	38	22
49	0	7	-1	-1
49	0	7	0	22
49	0	7	0	4
50	1	11	10	16
50	1	11	10	16
50	1	11	1	29
50	1	11	-1	-1
50	1	11	-1	-1
51	0	7	-1	-1
51	0	7	-1	-1
51	0	7	-1	-1
51	0	7	-1	-1
51	0	7	-1	-1
52	1	25	10	8
52	1	25	10	8
52	1	25	0	10
52	1	25	-1	-1
52	1	25	-1	-1
53	1	7	0	36
53	1	7	0	6
53	1	7	0	6
53	1	7	0	6
53	1	7	0	6
54	4	13	-1	-1
54	4	13	4	10
54	4	13	-1	-1
54	4	13	-1	-1
54	4	13	-1	-1
55	1	6	-1	-1
55	1	6	1	5
55	1	6	41	39
55	1	6	47	39
55	1	6	41	39
56	0	7	-1	-1
56	0	7	-1	-1
56	0	7	-1	-1
56	0	7	-1	-1
56	0	7	-1	-1
57	0	30	-1	-1
57	0	30	39	29
57	0	30	-1	-1
57	0	30	-1	-1
57	0	30	-1	-1
58	0	10	-1	-1
58	0	10	-1	-1
58	0	10	6	14
58	0	10	6	14
58	0	10	-1	-1
59	4	8	3	7
59	4	8	4	6
59	4	8	-1	-1
59	4	8	-1	-1
59	4	8	-1	-1
60	7	12	12	6
60	7	12	-1	-1
60	7	12	-1	-1
60	7	12	-1	-1
60	7	12	-1	-1
61	12	19	-1	-1
61	12	19	-1	-1
61	12	19	-1	-1
61	12	19	-1	-1
61	12	19	-1	-1
62	1	32	-1	-1
62	1	32	9	11
62	1	32	-1	-1
62	1	32	9	11
62	1	32	1	5
63	9	42	-1	-1
63	9	42	-1	-1
63	9	42	-1	-1
63	9	42	-1	-1
63	9	42	-1	-1
64	4	28	-1	-1
64	4	28	-1	-1
64	4	28	-1	-1
64	4	28	-1	-1
64	4	28	-1	-1
65	5	11	60	64
65	5	11	-1	-1
65	5	11	-1	-1
65	5	11	-1	-1
65	5	11	-1	-1
66	26	32	-1	-1
66	26	32	-1	-1
66	26	32	-1	-1
66	26	32	-1	-1
66	26	32	-1	-1
67	1	27	-1	-1
67	1	27	1	15
67	1	27	-1	-1
67	1	27	-1	-1
67	1	27	1	5
68	34	53	-1	-1
68	34	53	-1	-1
68	34	53	18	6
68	34	53	-1	-1
68	34	53	18	6
69	2	22	2	12
69	2	22	6	12
69	2	22	35	51
69	2	22	52	68
69	2	22	35	51
70	1	7	-1	-1
70	1	7	1	9
70	1	7	-1	-1
70	1	7	-1	-1
70	1	7	-1	-1
71	2	10	2	4
71	2	10	2	4
71	2	10	20	26
71	2	10	2	4
71	2	10	2	4
72	1	29	-1	-1
72	1	29	18	12
72	1	29	-1	-1
72	1	29	-1	-1
72	1	29	-1	-1
73	2	9	2	4
73	2	9	2	8
73	2	9	2	4
73	2	9	-1	-1
73	2	9	2	8
74	31	59	31	9
74	31	59	59	83
74	31	59	59	65
74	31	59	31	35
74	31	59	58	72
75	30	38	-1	-1
75	30	38	-1	-1
75	30	38	-1	-1
75	30	38	-1	-1
75	30	38	-1	-1
76	128	137	-1	-1
76	128	137	-1	-1
76	128	137	106	102
76	128	137	119	131
76	128	137	-1	-1
77	3	31	-1	-1
77	3	31	3	7
77	3	31	-1	-1
77	3	31	-1	-1
77	3	31	3	7
78	2	9	50	52
78	2	9	-1	-1
78	2	9	-1	-1
78	2	9	-1	-1
78	2	9	-1	-1
79	0	27	-1	-1
79	0	27	-1	-1
79	0	27	-1	-1
79	0	27	-1	-1
79	0	27	-1	-1
80	0	25	-1	-1
80	0	25	0	12
80	0	25	30	24
80	0	25	0	12
80	0	25	30	18
81	2	8	-1	-1
81	2	8	2	4
81	2	8	-1	-1
81	2	8	2	4
81	2	8	-1	-1
82	1	12	-1	-1
82	1	12	-1	-1
82	1	12	-1	-1
82	1	12	-1	-1
82	1	12	-1	-1
83	36	55	-1	-1
83	36	55	-1	-1
83	36	55	-1	-1
83	36	55	-1	-1
83	36	55	-1	-1
84	2	24	4	16
84	2	24	9	63
84	2	24	145	149
84	2	24	-1	-1
84	2	24	87	99
85	83	91	-1	-1
85	83	91	-1	-1
85	83	91	-1	-1
85	83	91	-1	-1
85	83	91	-1	-1
86	0	28	-1	-1
86	0	28	-1	-1
86	0	28	-1	-1
86	0	28	-1	-1
86	0	28	-1	-1
87	2	38	-1	-1
87	2	38	-1	-1
87	2	38	-1	-1
87	2	38	-1	-1
87	2	38	-1	-1
88	1	33	-1	-1
88	1	33	-1	-1
88	1	33	-1	-1
88	1	33	-1	-1
88	1	33	28	32
89	3	8	-1	-1
89	3	8	-1	-1
89	3	8	-1	-1
89	3	8	-1	-1
89	3	8	-1	-1
90	2	8	-1	-1
90	2	8	-1	-1
90	2	8	50	48
90	2	8	-1	-1
90	2	8	-1	-1
91	4	14	-1	-1
91	4	14	-1	-1
91	4	14	-1	-1
91	4	14	-1	-1
91	4	14	-1	-1
92	4	31	-1	-1
92	4	31	-1	-1
92	4	31	-1	-1
92	4	31	-1	-1
92	4	31	-1	-1
93	0	33	-1	-1
93	0	33	-1	-1
93	0	33	-1	-1
93	0	33	-1	-1
93	0	33	-1	-1
94	2	8	-1	-1
94	2	8	-1	-1
94	2	8	-1	-1
94	2	8	-1	-1
94	2	8	-1	-1
95	6	11	-1	-1
95	6	11	-1	-1
95	6	11	-1	-1
95	6	11	-1	-1
95	6	11	-1	-1
96	1	6	-1	-1
96	1	6	-1	-1
96	1	6	-1	-1
96	1	6	-1	-1
96	1	6	-1	-1
97	5	12	-1	-1
97	5	12	-1	-1
97	5	12	-1	-1
97	5	12	-1	-1
97	5	12	-1	-1
98	3	9	-1	-1
98	3	9	-1	-1
98	3	9	-1	-1
98	3	9	-1	-1
98	3	9	-1	-1
99	16	22	-1	-1
99	16	22	-1	-1
99	16	22	-1	-1
99	16	22	-1	-1
99	16	22	-1	-1
100	1	22	-1	-1
100	1	22	-1	-1
100	1	22	-1	-1
100	1	22	-1	-1
100	1	22	-1	-1
101	7	11	-1	-1
101	7	11	-1	-1
101	7	11	-1	-1
101	7	11	-1	-1
101	7	11	-1	-1
102	16	20	-1	-1
102	16	20	-1	-1
102	16	20	-1	-1
102	16	20	-1	-1
102	16	20	-1	-1
103	78	104	-1	-1
103	78	104	-1	-1
103	78	104	-1	-1
103	78	104	-1	-1
103	78	104	18	28
104	2	12	-1	-1
104	2	12	-1	-1
104	2	12	-1	-1
104	2	12	-1	-1
104	2	12	-1	-1
105	1	28	-1	-1
105	1	28	-1	-1
105	1	28	-1	-1
105	1	28	-1	-1
105	1	28	-1	-1
106	0	27	24	26
106	0	27	-1	-1
106	0	27	-1	-1
106	0	27	-1	-1
106	0	27	-1	-1
107	21	42	-1	-1
107	21	42	-1	-1
107	21	42	-1	-1
107	21	42	-1	-1
107	21	42	-1	-1
108	2	33	-1	-1
108	2	33	-1	-1
108	2	33	-1	-1
108	2	33	-1	-1
108	2	33	-1	-1
109	0	9	-1	-1
109	0	9	-1	-1
109	0	9	-1	-1
109	0	9	-1	-1
109	0	9	-1	-1
110	0	7	-1	-1
110	0	7	-1	-1
110	0	7	-1	-1
110	0	7	-1	-1
110	0	7	-1	-1
111	2	7	-1	-1
111	2	7	-1	-1
111	2	7	-1	-1
111	2	7	-1	-1
111	2	7	-1	-1
112	4	13	-1	-1
112	4	13	-1	-1
112	4	13	-1	-1
112	4	13	-1	-1
112	4	13	-1	-1
113	21	27	-1	-1
113	21	27	-1	-1
113	21	27	-1	-1
113	21	27	-1	-1
113	21	27	-1	-1
114	0	19	-1	-1
114	0	19	-1	-1
114	0	19	-1	-1
114	0	19	-1	-1
114	0	19	-1	-1
115	1	19	-1	-1
115	1	19	-1	-1
115	1	19	-1	-1
115	1	19	-1	-1
115	1	19	-1	-1
116	4	10	-1	-1
116	4	10	-1	-1
116	4	10	-1	-1
116	4	10	-1	-1
116	4	10	-1	-1
117	0	34	-1	-1
117	0	34	-1	-1
117	0	34	-1	-1
117	0	34	-1	-1
117	0	34	-1	-1
118	0	28	-1	-1
118	0	28	-1	-1
118	0	28	-1	-1
118	0	28	-1	-1
118	0	28	-1	-1
119	8	28	-1	-1
119	8	28	-1	-1
119	8	28	-1	-1
119	8	28	-1	-1
119	8	28	-1	-1
120	7	15	-1	-1
120	7	15	-1	-1
120	7	15	-1	-1
120	7	15	-1	-1
120	7	15	-1	-1
121	6	11	-1	-1
121	6	11	-1	-1
121	6	11	-1	-1
121	6	11	-1	-1
121	6	11	-1	-1
122	2	8	-1	-1
122	2	8	-1	-1
122	2	8	-1	-1
122	2	8	-1	-1
122	2	8	-1	-1
123	2	31	-1	-1
123	2	31	-1	-1
123	2	31	-1	-1
123	2	31	-1	-1
123	2	31	-1	-1
124	0	25	-1	-1
124	0	25	-1	-1
124	0	25	-1	-1
124	0	25	-1	-1
124	0	25	-1	-1
125	28	48	-1	-1
125	28	48	-1	-1
125	28	48	-1	-1
125	28	48	-1	-1
125	28	48	-1	-1
126	4	32	-1	-1
126	4	32	-1	-1
126	4	32	-1	-1
126	4	32	-1	-1
126	4	32	-1	-1
127	3	10	-1	-1
127	3	10	-1	-1
127	3	10	-1	-1
127	3	10	-1	-1
127	3	10	-1	-1
128	2	10	-1	-1
128	2	10	-1	-1
128	2	10	-1	-1
128	2	10	-1	-1
128	2	10	-1	-1
129	3	9	-1	-1
129	3	9	-1	-1
129	3	9	-1	-1
129	3	9	-1	-1
129	3	9	-1	-1
130	1	6	-1	-1
130	1	6	-1	-1
130	1	6	-1	-1
130	1	6	-1	-1
130	1	6	-1	-1
131	3	26	-1	-1
131	3	26	-1	-1
131	3	26	-1	-1
131	3	26	-1	-1
131	3	26	-1	-1
132	3	10	-1	-1
132	3	10	-1	-1
132	3	10	-1	-1
132	3	10	-1	-1
132	3	10	-1	-1
133	1	38	-1	-1
133	1	38	-1	-1
133	1	38	-1	-1
133	1	38	-1	-1
133	1	38	-1	-1
134	2	20	-1	-1
134	2	20	-1	-1
134	2	20	-1	-1
134	2	20	-1	-1
134	2	20	-1	-1
135	2	9	-1	-1
135	2	9	-1	-1
135	2	9	-1	-1
135	2	9	-1	-1
135	2	9	-1	-1
136	10	15	-1	-1
136	10	15	-1	-1
136	10	15	-1	-1
136	10	15	-1	-1
136	10	15	-1	-1
137	6	12	-1	-1
137	6	12	-1	-1
137	6	12	-1	-1
137	6	12	-1	-1
137	6	12	-1	-1
138	4	10	-1	-1
138	4	10	-1	-1
138	4	10	-1	-1
138	4	10	-1	-1
138	4	10	-1	-1
139	2	9	-1	-1
139	2	9	-1	-1
139	2	9	-1	-1
139	2	9	-1	-1
139	2	9	-1	-1
140	19	71	-1	-1
140	19	71	-1	-1
140	19	71	-1	-1
140	19	71	-1	-1
140	19	71	-1	-1
141	2	15	-1	-1
141	2	15	-1	-1
141	2	15	-1	-1
141	2	15	-1	-1
141	2	15	-1	-1
142	3	9	-1	-1
142	3	9	-1	-1
142	3	9	-1	-1
142	3	9	-1	-1
142	3	9	-1	-1
143	2	8	-1	-1
143	2	8	-1	-1
143	2	8	-1	-1
143	2	8	-1	-1
143	2	8	-1	-1
144	2	9	-1	-1
144	2	9	-1	-1
144	2	9	-1	-1
144	2	9	-1	-1
144	2	9	-1	-1
145	0	22	-1	-1
145	0	22	-1	-1
145	0	22	-1	-1
145	0	22	-1	-1
145	0	22	-1	-1
146	3	33	-1	-1
146	3	33	-1	-1
146	3	33	-1	-1
146	3	33	-1	-1
146	3	33	-1	-1
147	2	28	-1	-1
147	2	28	-1	-1
147	2	28	-1	-1
147	2	28	-1	-1
147	2	28	-1	-1
148	1	27	-1	-1
